user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U113551,36,3,8,47,2,12.99,3,3,2,2,179,12,14,74,1.4,12,47,25,0
U113552,44,3,7,12,3,7.99,3,2,2,2,276,13,1,55,4.4,24,94,17,1
U113553,42,1,5,22,3,12.99,2,3,2,8,202,10,8,32,4.2,30,31,36,0
U113554,57,2,10,13,3,7.99,4,2,2,2,253,1,10,58,2.8,13,65,44,1
U113555,55,2,8,37,3,7.99,1,2,1,2,134,7,6,34,4.6,31,66,29,0
U113556,40,3,6,6,1,7.99,4,1,1,5,124,1,4,84,1.2,47,86,0,0
U113557,46,2,8,51,1,7.99,3,2,1,8,188,18,11,97,4.7,6,78,28,0
U113558,32,1,4,44,3,15.99,3,4,3,4,264,9,0,67,2.2,2,27,53,0
U113559,20,2,8,2,1,12.99,4,3,3,2,75,17,0,73,4.3,17,7,46,0
U113560,27,2,10,35,3,12.99,2,1,2,7,197,12,7,63,3.0,40,45,2,0
U113561,32,1,8,33,2,7.99,4,2,1,4,191,4,7,55,2.3,41,89,40,0
U113562,33,1,9,58,3,7.99,4,2,3,7,206,1,6,64,4.8,11,59,21,1
U113563,34,2,4,4,1,12.99,3,4,2,2,211,2,2,58,1.3,41,28,50,0
U113564,36,2,9,47,2,15.99,4,1,3,5,22,2,1,30,2.6,29,6,39,0
U113565,28,2,2,29,3,15.99,4,3,2,5,91,3,11,77,4.0,20,49,10,0
U113566,22,3,4,4,2,15.99,4,2,2,6,101,15,10,74,2.6,8,78,35,0
U113567,22,1,8,37,3,7.99,3,3,1,6,192,18,10,65,3.4,27,38,50,0
U113568,31,3,9,33,3,15.99,1,2,2,2,78,18,3,84,2.2,19,71,12,0
U113569,43,3,3,47,3,15.99,4,4,1,2,212,6,4,32,2.1,36,12,0,0
U113570,25,3,9,56,2,7.99,2,3,2,2,280,8,7,52,3.7,27,58,26,0
U113571,22,3,3,3,1,15.99,4,4,2,8,156,13,6,75,4.8,17,89,59,0
U113572,24,2,8,16,1,15.99,1,3,1,5,222,11,13,38,1.5,9,99,57,0
U113573,33,1,10,54,3,12.99,3,3,3,3,79,2,11,81,3.8,3,9,41,1
U113574,31,2,6,28,2,12.99,3,2,1,2,158,12,10,51,3.5,29,10,47,1
U113575,54,1,9,10,3,7.99,1,4,1,4,106,9,10,90,2.3,20,41,17,0
U113576,58,3,9,52,3,12.99,1,3,2,3,59,15,3,84,1.9,32,8,50,0
U113577,21,1,9,52,2,12.99,1,1,1,2,90,9,13,48,3.2,1,21,49,0
U113578,53,1,4,17,1,7.99,3,4,1,1,106,1,4,99,1.2,15,7,37,0
U113579,34,1,10,21,2,7.99,2,1,1,3,278,6,0,55,4.1,1,85,24,0
U113580,64,1,4,56,3,15.99,2,4,3,7,16,15,8,86,1.9,2,80,14,0
U113581,53,2,7,56,3,15.99,4,2,3,3,134,17,11,92,2.3,8,38,2,0
U113582,23,3,2,19,2,15.99,3,1,1,7,270,17,5,41,4.2,13,31,44,0
U113583,33,2,6,19,3,12.99,1,2,2,4,274,4,10,58,2.1,22,79,58,0
U113584,46,3,10,29,3,12.99,3,2,3,6,65,3,4,91,4.1,38,24,10,0
U113585,53,2,3,26,1,15.99,2,4,1,4,264,4,7,45,1.8,49,19,56,0
U113586,55,2,3,44,2,12.99,3,3,3,7,42,15,13,91,2.4,7,79,28,0
U113587,54,2,8,1,3,7.99,2,4,2,8,267,14,14,55,4.3,29,55,51,0
U113588,27,1,4,10,1,15.99,4,2,2,5,294,16,1,36,2.3,26,16,46,0
U113589,58,1,4,57,2,15.99,4,3,3,5,297,16,2,39,2.0,29,30,28,0
U113590,53,1,6,23,3,12.99,3,3,3,4,104,3,11,82,3.5,46,9,31,1
U113591,46,1,2,15,3,15.99,3,2,2,8,180,19,5,69,3.8,23,22,11,0
U113592,31,2,8,40,2,7.99,2,1,1,5,64,14,9,55,2.4,8,4,12,0
U113593,21,2,2,1,1,12.99,4,4,2,3,72,19,12,80,3.6,45,57,56,0
U113594,61,3,10,52,3,12.99,1,4,2,6,243,5,12,75,2.2,39,9,55,0
U113595,59,1,9,46,1,7.99,3,1,1,1,168,15,0,73,2.0,23,29,49,0
U113596,53,1,8,38,2,15.99,4,2,3,3,175,19,6,86,4.5,1,8,9,0
U113597,62,1,7,20,2,15.99,1,3,2,1,191,12,13,59,3.4,39,47,47,1
U113598,30,1,1,51,1,12.99,3,1,3,8,249,11,11,75,1.1,2,29,11,1
U113599,63,1,1,51,2,15.99,1,4,1,4,168,15,10,75,4.9,10,6,58,1
U113600,35,1,4,20,1,7.99,1,1,2,2,14,18,13,91,4.1,3,29,21,0
U113601,50,2,9,23,3,15.99,1,2,2,1,52,15,7,70,2.7,19,83,42,0
U113602,38,1,6,31,2,7.99,1,3,1,6,65,14,1,33,1.6,8,84,20,0
U113603,33,1,9,49,1,12.99,3,2,3,3,298,15,14,66,2.0,19,87,9,0
U113604,32,2,1,17,1,12.99,3,2,3,3,280,2,13,40,1.7,29,64,55,1
U113605,22,3,4,27,2,7.99,4,1,3,5,132,18,12,56,4.0,28,95,54,0
U113606,23,2,4,38,3,15.99,3,1,3,3,254,11,11,30,4.9,11,39,48,0
U113607,55,1,1,46,1,15.99,2,2,1,2,239,2,7,68,4.7,19,86,6,0
U113608,20,2,5,5,1,12.99,3,2,2,8,256,1,2,71,4.1,41,28,10,0
U113609,29,1,9,36,3,15.99,2,1,3,6,129,14,14,46,2.9,6,62,3,0
U113610,53,2,3,44,3,12.99,2,3,1,1,178,6,6,48,3.1,2,18,48,0
U113611,50,3,10,36,1,7.99,4,2,2,5,127,9,7,62,1.5,24,73,6,0
U113612,53,1,6,51,3,12.99,3,2,2,6,250,11,13,41,4.3,45,52,57,0
U113613,50,2,6,23,3,12.99,2,4,2,5,60,9,10,92,3.3,30,2,2,0
U113614,48,2,9,52,1,15.99,3,1,3,1,120,1,3,70,2.8,15,95,17,1
U113615,38,2,3,32,2,12.99,3,3,3,2,142,8,1,42,2.0,17,5,26,1
U113616,44,1,8,50,3,7.99,1,4,1,1,295,16,2,51,4.7,41,56,28,0
U113617,44,2,9,22,3,7.99,1,4,2,1,131,17,11,85,2.8,41,38,21,0
U113618,25,1,3,27,3,12.99,2,3,3,5,39,10,10,32,1.2,3,56,38,0
U113619,54,1,1,51,2,12.99,3,2,2,7,142,17,5,72,3.3,29,77,12,0
U113620,49,3,5,14,1,15.99,2,4,2,2,65,1,2,46,3.5,13,19,49,0
U113621,43,3,9,36,1,7.99,3,3,1,4,260,6,2,49,2.9,36,58,10,0
U113622,19,2,5,11,3,7.99,2,1,1,6,148,19,10,76,4.8,48,43,57,0
U113623,29,1,2,13,2,7.99,1,3,3,3,210,8,14,91,3.2,19,82,23,0
U113624,39,2,5,49,1,7.99,1,2,3,1,231,2,14,96,1.6,12,97,50,0
U113625,34,1,9,39,3,15.99,3,1,3,4,77,5,10,72,3.2,5,86,14,1
U113626,24,1,4,10,2,12.99,3,3,1,1,178,16,14,68,4.4,26,73,28,0
U113627,60,2,2,37,3,12.99,4,4,3,4,235,2,6,57,4.4,31,34,44,0
U113628,21,1,7,10,1,12.99,4,3,2,8,81,18,1,71,2.9,17,15,45,0
U113629,54,2,1,42,3,15.99,3,1,2,6,179,1,13,99,2.4,15,15,47,0
U113630,55,1,5,4,3,12.99,3,4,2,7,269,19,1,81,4.9,8,43,26,0
U113631,49,2,2,11,2,7.99,4,2,2,7,35,3,3,50,3.3,18,53,43,0
U113632,28,2,7,18,3,15.99,1,1,1,6,199,10,5,59,3.4,10,85,4,0
U113633,18,3,3,38,1,7.99,1,4,2,2,228,9,14,68,3.7,1,5,21,0
U113634,42,3,5,53,1,7.99,4,1,1,7,261,10,0,86,1.7,25,62,13,0
U113635,59,1,9,56,3,7.99,4,1,1,1,260,1,9,48,1.5,20,66,41,0
U113636,41,2,9,42,1,7.99,4,4,3,4,270,12,4,99,3.0,10,7,52,1
U113637,60,2,9,59,1,15.99,4,4,1,2,23,1,12,79,1.3,37,20,58,1
U113638,34,2,2,18,2,7.99,4,4,3,4,10,11,0,45,4.7,34,67,35,0
U113639,25,2,6,39,1,15.99,4,2,1,5,32,9,6,64,3.7,15,21,39,0
U113640,62,2,10,1,3,12.99,1,3,2,6,272,19,3,59,1.9,47,14,1,0
U113641,44,1,1,14,1,12.99,4,3,1,7,147,10,11,52,3.8,15,62,22,0
U113642,35,3,5,50,3,7.99,3,2,2,4,105,7,12,44,3.1,3,1,24,1
U113643,44,2,4,30,3,15.99,3,1,1,7,82,4,9,87,4.4,17,82,53,1
U113644,39,2,10,33,2,12.99,3,3,1,6,53,12,2,78,4.8,44,1,51,1
U113645,33,2,10,10,2,7.99,3,3,1,8,183,19,10,64,1.5,18,41,30,0
U113646,19,1,3,53,2,7.99,1,1,1,3,190,11,4,31,3.2,3,44,54,0
U113647,22,3,6,42,3,15.99,1,2,1,1,196,7,2,38,2.3,46,96,38,1
U113648,35,3,2,49,1,7.99,2,3,2,2,74,4,7,79,2.2,43,57,40,0
U113649,20,2,8,31,3,7.99,2,1,3,1,288,2,5,41,4.4,13,33,57,0
U113650,44,1,3,49,2,15.99,3,1,2,3,55,14,8,79,2.7,5,96,12,0
U113651,34,3,10,13,3,12.99,1,3,2,7,275,16,2,31,1.9,47,30,0,0
U113652,33,3,8,55,1,15.99,1,4,1,5,141,5,14,34,4.7,46,7,26,0
U113653,23,1,1,8,3,15.99,2,3,2,7,241,17,6,42,4.1,23,3,10,0
U113654,24,3,10,35,3,7.99,2,1,1,4,223,14,14,35,1.8,42,33,17,0
U113655,31,1,6,33,3,7.99,1,4,3,6,208,13,12,68,3.1,5,72,28,0
U113656,55,3,9,24,1,12.99,3,2,3,2,49,12,7,90,2.5,40,4,56,1
U113657,57,1,4,13,3,12.99,1,2,1,4,236,11,1,39,4.2,18,38,40,0
U113658,32,2,9,23,2,7.99,1,1,1,3,226,16,14,62,1.2,28,71,27,1
U113659,64,3,5,28,3,12.99,1,4,3,2,232,5,13,36,4.5,1,6,13,0
U113660,64,3,4,9,2,7.99,1,3,2,7,46,19,7,46,1.6,29,61,51,1
U113661,50,3,8,5,2,7.99,4,1,1,5,165,19,2,32,2.4,12,93,9,1
U113662,60,1,5,37,3,15.99,4,3,3,5,227,7,8,48,4.0,19,59,51,0
U113663,44,3,2,40,1,15.99,1,1,1,6,192,5,6,95,4.4,28,22,57,0
U113664,46,3,2,48,3,12.99,1,4,1,8,54,18,14,47,4.4,35,51,13,0
U113665,54,1,2,40,1,12.99,2,4,3,6,284,17,13,77,3.2,5,9,10,1
U113666,22,3,10,18,2,12.99,3,1,3,1,29,5,12,88,2.8,23,15,11,1
U113667,46,3,9,4,2,7.99,4,1,2,1,55,13,3,37,1.6,9,81,1,0
U113668,49,1,5,36,1,12.99,2,2,1,1,105,8,13,66,1.5,42,70,19,0
U113669,23,1,5,48,2,15.99,3,3,2,3,210,9,4,46,4.8,17,96,55,0
U113670,19,1,8,2,1,12.99,1,2,2,8,104,14,13,83,3.1,21,19,12,0
U113671,23,3,10,13,2,7.99,4,2,1,4,258,4,10,51,3.2,35,64,33,1
U113672,63,2,2,24,3,7.99,2,3,2,6,67,5,14,55,4.6,15,17,38,0
U113673,60,1,7,42,1,12.99,3,4,3,2,112,2,2,51,1.8,2,8,18,1
U113674,21,3,3,18,3,7.99,2,2,2,5,122,9,9,39,2.8,4,12,37,0
U113675,46,2,8,13,1,12.99,2,1,2,3,284,2,4,36,3.0,0,38,36,0
U113676,42,2,2,14,3,12.99,3,3,1,7,140,17,5,58,4.7,30,96,46,0
U113677,26,1,6,19,1,12.99,2,4,3,1,19,3,7,64,2.1,2,30,25,0
U113678,20,1,7,41,2,7.99,1,4,1,2,248,14,10,63,3.2,25,85,37,0
U113679,43,1,6,13,1,12.99,4,4,1,7,261,14,12,84,2.9,36,78,14,1
U113680,60,1,1,10,3,15.99,1,4,2,6,80,15,11,34,1.9,27,94,8,1
U113681,44,1,5,46,1,15.99,1,3,3,4,30,7,6,63,2.2,11,92,19,0
U113682,53,3,1,4,3,15.99,2,4,2,7,75,10,0,35,1.5,45,2,4,0
U113683,49,3,4,29,2,12.99,1,2,3,4,229,5,12,46,2.5,46,54,41,0
U113684,18,1,5,20,1,7.99,3,1,1,5,31,4,7,83,3.1,18,89,25,0
U113685,33,3,4,43,1,12.99,2,3,3,3,151,15,12,63,4.1,23,9,29,0
U113686,28,1,8,43,1,15.99,1,1,2,1,37,2,5,69,1.4,47,83,39,0
U113687,43,1,10,14,2,7.99,2,1,2,6,193,12,12,45,4.7,9,76,24,0
U113688,57,2,8,3,3,15.99,1,1,2,3,232,19,9,74,4.5,35,60,9,1
U113689,18,1,5,23,1,7.99,3,2,3,3,246,12,1,78,2.0,26,12,18,0
U113690,43,2,6,57,3,7.99,4,2,2,3,77,1,5,98,1.6,8,87,15,0
U113691,45,3,10,47,2,15.99,4,3,3,4,240,6,13,38,1.1,29,62,43,0
U113692,26,1,5,35,1,7.99,4,4,1,2,87,5,14,32,4.5,5,73,30,0
U113693,61,2,10,58,2,15.99,3,4,2,7,248,17,9,82,3.6,13,39,29,0
U113694,39,2,1,56,1,7.99,1,4,2,2,61,17,10,66,3.3,0,38,46,0
U113695,25,3,9,56,2,15.99,1,4,2,6,116,7,3,44,2.2,0,88,27,0
U113696,59,2,9,27,2,15.99,1,4,3,6,12,13,12,34,3.8,44,4,18,0
U113697,44,1,3,56,2,15.99,4,4,3,4,141,19,12,80,1.8,21,68,46,0
U113698,56,1,8,1,1,15.99,3,1,1,4,127,5,7,75,2.2,0,47,25,0
U113699,36,2,1,11,3,12.99,3,3,1,7,111,10,9,82,3.6,48,72,35,1
U113700,42,1,4,53,2,7.99,2,1,1,2,65,8,5,77,3.7,48,5,10,0
U113701,55,1,5,44,2,15.99,3,2,2,5,295,8,0,91,3.1,20,22,57,0
U113702,38,2,7,10,1,7.99,3,1,3,1,224,11,5,88,1.4,32,55,30,0
U113703,41,3,4,42,3,15.99,3,2,2,5,234,17,5,58,1.2,16,65,36,0
U113704,41,3,6,35,1,12.99,1,2,2,8,79,14,10,33,3.2,24,89,38,0
U113705,36,1,3,25,1,15.99,1,2,2,4,247,11,1,51,4.5,35,58,35,0
U113706,64,2,6,23,3,12.99,3,4,1,8,191,16,8,77,3.7,25,58,56,0
U113707,19,1,5,16,1,15.99,2,4,3,2,25,9,1,72,4.5,48,45,28,1
U113708,31,1,9,4,3,7.99,4,4,1,6,170,10,6,54,4.5,15,20,37,0
U113709,49,2,6,49,1,15.99,1,2,2,4,199,2,8,59,1.4,46,14,44,0
U113710,59,3,5,43,3,7.99,1,2,2,3,264,1,2,35,1.2,47,55,46,0
U113711,49,1,10,38,3,12.99,2,4,3,2,57,2,7,60,4.2,19,17,12,1
U113712,45,3,6,14,1,7.99,3,4,2,1,210,13,13,65,2.2,9,39,15,1
U113713,56,1,5,49,3,15.99,1,2,1,2,194,6,13,79,2.4,39,47,25,0
U113714,57,2,3,36,3,15.99,2,2,1,1,43,4,0,33,4.4,23,80,20,1
U113715,59,2,1,4,3,15.99,2,4,3,3,198,18,8,42,3.7,42,10,50,1
U113716,64,3,7,56,2,15.99,4,2,1,5,174,6,4,57,1.7,28,48,38,0
U113717,57,1,4,57,2,12.99,3,3,2,3,255,19,0,49,1.1,38,71,2,0
U113718,30,2,5,39,3,7.99,4,3,2,6,178,18,4,34,3.1,25,99,29,0
U113719,29,1,5,31,1,12.99,3,4,1,8,74,1,9,51,2.2,18,36,2,0
U113720,25,1,8,35,2,12.99,1,4,3,8,106,14,12,91,1.6,3,99,51,0
U113721,32,3,9,28,2,15.99,2,2,3,2,228,16,6,41,2.1,0,22,36,0
U113722,43,1,8,49,2,12.99,2,1,1,7,39,17,3,84,2.4,4,23,47,0
U113723,29,1,2,25,1,12.99,4,3,3,3,285,10,10,32,1.9,1,65,50,1
U113724,60,3,7,58,2,12.99,4,1,3,3,285,17,1,46,1.4,22,20,16,0
U113725,63,2,9,28,2,7.99,4,2,2,3,166,9,12,64,3.2,38,93,7,0
U113726,44,1,4,18,1,7.99,3,1,3,2,140,6,4,37,1.1,8,28,1,0
U113727,35,1,9,28,2,12.99,3,3,3,1,202,1,11,98,2.5,34,86,2,1
U113728,62,2,3,43,2,7.99,1,4,1,3,22,2,5,99,2.5,2,5,11,0
U113729,53,3,9,23,3,15.99,4,4,1,3,178,1,9,92,4.9,28,22,48,0
U113730,44,2,2,55,2,12.99,4,2,3,7,286,9,10,38,3.3,37,63,12,1
U113731,26,1,9,40,1,15.99,3,3,1,6,228,14,13,92,1.3,31,60,11,0
U113732,56,1,8,32,2,7.99,4,4,3,7,181,1,11,53,4.8,13,57,25,1
U113733,18,3,7,2,1,7.99,4,1,1,4,10,17,1,71,1.1,41,62,32,0
U113734,24,3,10,34,1,7.99,3,4,2,2,194,1,10,82,4.0,37,54,34,0
U113735,43,2,5,51,1,15.99,4,4,1,2,25,4,13,47,5.0,22,38,52,0
U113736,24,3,8,5,1,12.99,4,4,1,5,89,7,1,91,4.2,5,59,15,1
U113737,24,2,5,10,1,15.99,4,3,3,7,207,14,12,79,2.3,42,35,2,0
U113738,25,2,10,43,1,15.99,4,2,3,2,51,5,12,90,4.3,45,35,15,0
U113739,33,1,5,54,1,7.99,1,2,2,2,93,18,0,66,2.9,32,20,15,0
U113740,20,2,5,51,3,12.99,1,2,3,3,189,6,7,79,1.4,13,41,20,1
U113741,62,2,4,51,1,15.99,1,4,1,5,153,4,7,51,3.6,2,22,59,0
U113742,27,3,5,38,1,12.99,3,2,3,7,100,6,13,51,3.4,17,30,39,0
U113743,24,3,6,16,2,12.99,1,4,2,8,227,13,2,89,4.7,3,79,49,0
U113744,38,1,1,12,2,7.99,3,1,3,1,19,19,5,39,3.5,37,94,45,0
U113745,54,1,6,59,1,7.99,2,1,3,6,43,1,7,43,4.7,9,59,3,1
U113746,48,1,3,59,1,12.99,3,1,3,8,189,8,14,75,2.2,28,78,21,0
U113747,40,2,1,1,1,15.99,3,2,3,8,184,15,10,54,1.1,39,38,48,0
U113748,44,3,8,45,1,12.99,1,4,1,1,293,16,2,63,3.8,27,72,51,0
U113749,39,2,9,18,1,12.99,2,1,1,7,34,18,2,94,3.2,19,68,20,0
U113750,56,1,7,51,1,12.99,1,3,2,2,225,9,6,85,2.4,30,40,37,0
U113751,44,3,7,39,1,7.99,1,3,2,2,119,1,14,52,1.5,6,63,53,0
U113752,21,2,8,17,1,12.99,2,2,2,2,51,4,2,88,2.8,23,74,15,0
U113753,41,3,9,39,2,7.99,2,1,1,2,72,4,4,83,1.8,48,98,1,0
U113754,40,2,10,51,1,7.99,3,2,2,7,123,9,2,57,1.2,15,20,45,0
U113755,36,1,4,38,3,15.99,1,4,3,1,117,18,7,65,3.0,5,20,29,0
U113756,59,2,1,29,1,15.99,3,1,2,2,287,10,0,95,3.0,13,24,55,1
U113757,20,2,5,18,2,12.99,4,2,2,2,163,15,6,80,1.9,28,9,19,0
U113758,44,1,2,59,3,12.99,3,2,3,1,48,10,0,64,2.8,47,95,49,1
U113759,20,1,6,50,3,12.99,1,3,3,6,149,7,0,39,1.0,16,8,6,0
U113760,45,2,2,8,2,15.99,4,4,1,8,87,4,6,82,3.8,13,44,4,0
U113761,34,2,7,50,1,12.99,4,4,1,6,10,8,10,93,1.7,24,87,53,0
U113762,48,2,5,33,2,15.99,2,4,2,3,201,14,11,83,2.0,35,57,3,0
U113763,27,1,6,59,1,15.99,3,3,2,7,195,14,8,51,4.5,46,89,6,0
U113764,39,1,10,20,2,7.99,1,1,2,2,36,11,7,83,1.6,46,14,2,0
U113765,47,1,2,4,1,15.99,3,2,3,7,278,8,14,64,1.9,33,76,27,0
U113766,38,3,10,13,2,15.99,3,4,1,2,102,15,7,78,4.6,5,19,2,1
U113767,53,3,3,54,3,12.99,3,3,2,8,85,8,5,36,3.7,28,82,20,0
U113768,40,1,7,38,1,7.99,2,3,1,5,280,17,13,77,2.9,29,62,49,0
U113769,55,3,2,28,3,7.99,3,3,1,5,198,16,11,32,3.9,0,99,24,0
U113770,29,3,9,10,1,7.99,1,1,2,4,283,2,1,37,1.8,21,43,56,0
U113771,42,2,6,42,2,12.99,4,4,2,8,46,5,4,86,4.6,8,70,21,0
U113772,37,2,4,24,2,12.99,3,1,1,8,12,16,2,99,2.6,22,20,29,1
U113773,59,2,7,1,1,12.99,4,2,2,3,219,9,10,74,2.8,29,73,55,0
U113774,24,3,9,53,2,15.99,4,1,3,4,188,15,2,83,1.6,42,85,3,0
U113775,46,3,9,30,2,15.99,2,3,2,3,227,15,8,99,1.5,26,40,12,0
U113776,46,2,6,40,3,7.99,1,1,2,2,80,8,13,83,5.0,45,18,18,1
U113777,30,2,5,31,2,7.99,4,2,1,6,209,4,4,76,2.7,37,33,1,0
U113778,20,1,7,29,1,12.99,4,1,3,5,253,16,6,47,3.2,28,42,5,0
U113779,19,3,4,8,1,12.99,4,1,1,7,40,10,13,87,4.2,35,62,17,1
U113780,33,2,2,29,2,12.99,4,4,3,8,147,10,5,73,3.7,1,17,56,0
U113781,47,2,1,31,1,15.99,4,2,3,8,245,13,7,40,4.1,16,65,54,0
U113782,55,2,4,54,1,7.99,4,3,3,6,239,13,10,59,2.7,10,24,7,0
U113783,23,3,1,22,2,15.99,2,1,2,2,295,17,10,95,2.1,5,87,15,1
U113784,62,2,1,52,1,15.99,3,1,2,8,51,1,3,73,3.9,18,84,34,0
U113785,24,2,10,17,3,15.99,3,2,2,3,277,6,3,58,2.8,15,87,37,0
U113786,22,2,4,6,3,7.99,2,4,1,3,11,17,12,32,3.1,18,55,45,1
U113787,24,2,10,57,3,15.99,1,4,1,6,254,19,10,65,3.9,8,64,33,0
U113788,51,2,3,56,2,15.99,2,3,3,3,297,9,2,90,3.2,4,63,28,0
U113789,49,1,8,17,3,7.99,3,2,1,7,72,17,12,68,4.4,33,5,17,0
U113790,30,2,4,55,3,15.99,3,2,2,6,112,15,6,86,2.6,45,48,31,0
U113791,47,1,10,25,1,12.99,3,1,3,4,203,19,11,63,4.4,16,53,36,0
U113792,42,3,10,7,1,7.99,4,2,2,6,239,5,14,88,1.9,27,72,34,0
U113793,38,3,5,33,1,12.99,4,4,3,3,215,17,6,43,1.1,6,30,11,1
U113794,38,3,3,43,3,7.99,2,3,1,2,106,15,7,69,1.2,36,59,55,1
U113795,45,3,6,10,3,15.99,4,2,3,6,270,15,12,93,4.2,4,49,51,0
U113796,37,3,9,19,2,7.99,2,4,3,8,26,3,10,57,1.1,16,45,47,0
U113797,51,2,6,50,3,7.99,2,2,1,2,192,10,10,60,2.2,10,31,53,0
U113798,22,2,6,8,3,7.99,2,3,3,1,289,3,7,59,4.6,17,91,17,0
U113799,35,3,8,8,1,12.99,1,4,2,4,88,19,1,38,1.6,46,74,13,0
U113800,56,2,8,10,3,15.99,4,3,1,2,256,17,12,54,2.1,32,48,30,0
U113801,60,1,4,39,1,15.99,1,1,3,6,85,12,0,38,2.6,35,36,3,0
U113802,28,1,10,59,3,12.99,2,2,1,8,31,11,7,74,3.9,41,35,48,0
U113803,34,2,4,50,1,15.99,2,4,2,1,142,3,6,85,4.0,38,3,33,1
U113804,62,3,5,51,3,12.99,1,3,3,3,87,13,4,94,4.8,25,32,38,0
U113805,39,3,8,41,2,12.99,4,2,2,1,152,12,2,98,3.1,31,11,44,0
U113806,54,1,6,33,2,7.99,4,1,3,8,279,19,6,81,2.1,49,23,55,0
U113807,37,2,2,19,2,12.99,4,4,3,5,57,11,0,95,3.4,40,65,55,0
U113808,63,1,6,37,3,7.99,3,4,1,5,185,14,6,54,2.7,9,88,32,0
U113809,23,2,1,41,1,15.99,4,2,2,4,163,1,8,45,2.9,43,24,6,1
U113810,51,3,8,50,1,15.99,4,2,1,5,121,9,8,75,2.9,4,79,40,0
U113811,31,1,5,57,2,7.99,4,2,3,2,236,16,9,60,3.3,45,29,41,0
U113812,40,2,9,16,1,15.99,1,2,1,4,289,15,0,94,3.2,36,59,24,0
U113813,37,3,4,11,2,15.99,1,4,2,2,190,9,4,76,4.2,11,28,39,0
U113814,30,2,3,32,2,15.99,3,1,1,6,151,14,0,90,4.3,16,46,43,0
U113815,64,3,8,2,3,15.99,1,1,2,1,20,14,2,65,4.7,10,35,47,0
U113816,61,2,10,14,3,7.99,4,3,1,8,252,4,5,73,1.6,27,33,8,0
U113817,58,1,6,52,2,7.99,2,3,3,1,298,9,5,79,4.1,45,70,14,0
U113818,49,2,2,38,3,12.99,4,2,1,2,274,15,13,71,2.0,23,44,27,0
U113819,43,1,2,4,1,15.99,3,2,3,7,246,10,13,53,4.3,14,53,28,1
U113820,31,1,7,24,1,15.99,4,3,3,6,73,9,2,56,4.9,4,13,11,1
U113821,53,1,6,48,1,12.99,4,3,3,1,136,11,9,75,3.8,20,76,0,0
U113822,25,3,6,34,1,15.99,1,2,2,5,81,18,2,63,3.4,12,54,10,1
U113823,57,1,1,2,1,15.99,2,4,1,1,263,6,0,99,4.0,3,39,12,0
U113824,39,1,2,3,1,15.99,3,2,3,4,141,10,3,89,2.6,7,48,55,1
U113825,39,1,3,33,1,15.99,2,2,3,7,23,12,10,87,3.5,8,61,0,0
U113826,33,3,1,57,3,12.99,3,4,1,3,181,14,8,92,4.7,27,44,23,0
U113827,44,2,9,16,2,15.99,1,4,3,6,239,19,6,34,4.8,21,8,43,0
U113828,27,3,4,9,1,15.99,1,4,3,4,276,8,13,36,2.1,33,19,11,0
U113829,42,3,10,40,1,12.99,2,3,2,8,145,11,9,61,3.5,46,19,43,0
U113830,48,2,10,10,2,7.99,4,2,1,7,198,10,7,36,4.1,15,22,43,0
U113831,38,2,9,24,2,15.99,4,2,2,3,174,13,10,70,3.6,0,44,14,0
U113832,44,1,2,55,1,12.99,3,2,2,4,135,8,3,91,4.5,10,87,43,1
U113833,34,1,10,2,1,7.99,4,3,1,2,100,4,12,85,1.6,20,11,8,0
U113834,50,2,9,47,3,15.99,4,1,3,4,11,3,0,92,4.5,22,5,47,1
U113835,48,2,5,37,3,15.99,3,2,2,3,45,5,6,62,3.7,11,77,41,0
U113836,59,3,8,41,1,12.99,2,3,2,8,121,2,12,96,3.5,45,35,51,0
U113837,43,3,2,23,1,7.99,2,1,1,5,185,12,1,82,3.3,49,55,22,0
U113838,38,3,7,30,1,15.99,1,3,3,3,271,8,14,68,1.5,31,88,55,0
U113839,53,2,9,54,3,12.99,2,1,2,2,101,16,9,72,4.3,12,82,16,0
U113840,18,1,2,52,3,12.99,1,1,2,6,291,15,0,41,4.8,28,62,22,1
U113841,21,3,4,9,2,7.99,1,4,2,2,128,1,8,66,3.4,44,46,2,0
U113842,21,3,2,47,1,12.99,2,3,1,3,184,19,14,76,1.6,21,74,18,0
U113843,43,2,10,21,3,12.99,4,1,3,5,101,1,10,96,4.6,45,43,21,0
U113844,21,3,10,23,1,15.99,1,1,1,8,69,1,8,34,4.4,44,35,59,1
U113845,26,2,7,23,1,7.99,3,2,1,7,243,4,4,87,4.6,9,67,12,1
U113846,47,1,2,2,1,12.99,3,3,1,5,183,19,12,31,4.3,5,74,26,0
U113847,62,3,8,48,3,15.99,4,3,3,8,62,18,0,67,4.1,31,58,6,0
U113848,21,3,4,8,3,7.99,2,4,1,2,170,12,11,75,3.1,0,52,52,0
U113849,22,3,10,20,1,12.99,3,3,3,1,246,2,0,87,3.6,37,74,21,0
U113850,62,2,8,13,3,12.99,4,1,3,7,152,19,1,96,2.1,42,35,10,0
U113851,40,2,8,32,3,12.99,3,2,1,6,122,1,7,98,2.0,49,74,12,0
